고객ID,Recency,Frequency,Monetary,Length,총납세액,평균납세액,총구매수량,평균구매수량,총할인금액,평균할인금액,평균할인율,총배송료,평균배송료,최다구매월,당월구매횟수,고유거래일수,평균구매주기,추가구매일수,성별,고객지역,가입기간,구매카테고리수,First_category,Second_category,Third_category,used개수,not used개수,clicked개수,Used_ratio,Used_ratio_per_F,Clicked_ratio,Clicked_ratio_per_F
USER_0326,268,6,602.8359,1,59.4259,3.9617266666666664,59,9.833333333333334,1.59,0.10600000000000001,0.67,58.93,3.9286666666666665,Apr,6,2,135,1.0,여,California,34,7,Apparel,Apparel,Lifestyle,1,5,9,0.06666666666666667,0.011111111111111112,0.6,0.09999999999999999
USER_0327,302,5,465.24499999999995,0,72.324,4.018,20,4.0,41.37899999999999,2.2988333333333326,11.67,32.5,1.8055555555555556,Mar,5,1,302,0.0,여,Washington DC,35,1,Apparel,None,None,7,0,11,0.3888888888888889,0.07777777777777778,0.6111111111111112,0.12222222222222223
USER_0328,153,9,1684.1794,0,216.8214,6.99423870967742,68,7.555555555555555,49.30200000000001,1.5903870967741938,3.23,133.43,4.304193548387097,Jul,9,1,153,0.0,남,Chicago,44,5,Apparel,Nest,Apparel,10,4,17,0.3225806451612903,0.035842293906810034,0.5483870967741935,0.06093189964157705
USER_0329,85,32,4732.2251,1,426.2041,6.874259677419355,113,3.53125,89.419,1.442241935483871,2.42,208.48,3.36258064516129,Oct,32,2,43,1.0,여,Chicago,8,7,Apparel,Nest,Nest,15,8,39,0.24193548387096775,0.007560483870967742,0.6290322580645161,0.01965725806451613
USER_0330,12,31,4852.4321,225,505.1051,8.280411475409837,113,3.6451612903225805,314.053,5.148409836065574,6.89,260.24,4.266229508196721,Aug,12,3,154,2.0,여,Chicago,15,10,Apparel,Nest,Stationery,18,11,32,0.29508196721311475,0.009518773135906928,0.5245901639344263,0.016922263352723427
USER_0331,134,3,267.1572,5,29.385199999999998,4.897533333333333,8,2.6666666666666665,3.358,0.5596666666666666,3.33,24.990000000000002,4.165,Aug,3,2,72,1.0,여,New Jersey,45,4,Apparel,Lifestyle,Housewares,1,0,5,0.16666666666666666,0.05555555555555555,0.8333333333333334,0.2777777777777778
USER_0332,151,44,6660.0792,15,694.4912,7.6317714285714295,299,6.795454545454546,329.28200000000004,3.6184835164835167,4.73,305.76,3.36,Jul,39,3,60,2.0,남,Washington DC,34,10,Apparel,Nest,Stationery,36,15,40,0.3956043956043956,0.00899100899100899,0.43956043956043955,0.00999000999000999
USER_0333,104,1,41.1214,0,5.5854,1.39635,10,10.0,7.314,1.8285,22.5,6.5,1.625,Sep,1,1,104,0.0,남,Chicago,3,3,Lifestyle,Apparel,Apparel,3,1,0,0.75,0.75,0.0,0.0
USER_0334,11,37,6164.6314999999995,349,646.6545,6.21783173076923,152,4.108108108108108,218.643,2.1023365384615387,5.87,271.32,2.608846153846154,Jun,18,8,88,7.0,여,California,44,11,Apparel,Nest,Stationery,25,21,58,0.2403846153846154,0.006496881496881497,0.5576923076923077,0.015072765072765074
USER_0335,116,14,1358.7615,1,133.5225,5.135480769230769,110,7.857142857142857,164.18099999999998,6.3146538461538455,10.38,105.84,4.070769230769231,Sep,14,2,59,1.0,남,Chicago,42,7,Apparel,Nest,Lifestyle,9,3,14,0.34615384615384615,0.024725274725274724,0.5384615384615384,0.03846153846153846
USER_0336,69,1,281.79,0,23.8,23.8,2,2.0,0.0,0.0,0.0,19.99,19.99,Oct,1,1,69,0.0,여,Chicago,18,1,Nest,None,None,0,0,1,0.0,0.0,1.0,1.0
USER_0337,362,7,1407.8024,0,129.07340000000002,12.907340000000001,16,2.2857142857142856,44.48100000000001,4.448100000000001,4.0,45.5,4.55,Jan,7,1,362,0.0,여,Chicago,39,4,Nest,Stationery,Apparel,4,2,4,0.4,0.05714285714285715,0.4,0.05714285714285715
USER_0338,41,23,4392.7498000000005,0,388.0698,12.12718125,272,11.826086956521738,214.9,6.715625,5.62,183.13,5.7228125,Nov,23,1,41,0.0,여,Chicago,28,7,Nest,Nest,Apparel,9,5,18,0.28125,0.012228260869565218,0.5625,0.024456521739130436
USER_0339,40,19,2848.8532,0,272.9032,8.803329032258066,471,24.789473684210527,173.68,5.60258064516129,6.45,154.5,4.983870967741935,Nov,19,1,40,0.0,여,New York,22,8,Apparel,Nest,Stationery,10,3,18,0.3225806451612903,0.01697792869269949,0.5806451612903226,0.030560271646859084
USER_0340,152,48,7856.2815,196,900.9655,9.009655,272,5.666666666666667,384.764,3.84764,5.1,435.09,4.350899999999999,Jul,20,5,108,4.0,남,California,23,10,Apparel,Nest,Lifestyle,41,15,44,0.41,0.008541666666666666,0.44,0.009166666666666667
USER_0341,8,30,4891.2966,1,419.2196,10.224868292682928,50,1.6666666666666667,460.83299999999997,11.239829268292683,7.32,199.99,4.877804878048781,Dec,30,2,5,1.0,여,Chicago,48,4,Apparel,Nest,Nest,10,7,24,0.24390243902439024,0.008130081300813007,0.5853658536585366,0.01951219512195122
USER_0342,19,5,1077.2913,0,82.9323,9.2147,19,3.8,1.041,0.11566666666666665,3.33,32.0,3.5555555555555554,Dec,5,1,19,0.0,여,New York,2,4,Apparel,Nest,Stationery,1,3,5,0.1111111111111111,0.02222222222222222,0.5555555555555556,0.11111111111111112
USER_0343,81,42,9214.0764,1,859.2274,8.950285416666667,500,11.904761904761905,251.02100000000002,2.6148020833333336,3.33,362.93,3.7805208333333336,Oct,42,2,41,1.0,여,California,6,11,Apparel,Nest,Lifestyle,32,13,51,0.3333333333333333,0.007936507936507936,0.53125,0.012648809523809524
USER_0344,362,1,175.58100000000002,0,15.371000000000002,15.371000000000002,1,1.0,0.0,0.0,0.0,6.5,6.5,Jan,1,1,362,0.0,여,Chicago,21,1,Nest,None,None,0,0,1,0.0,0.0,1.0,1.0
USER_0345,364,1,7.9632000000000005,0,0.22319999999999998,0.22319999999999998,1,1.0,0.0,0.0,0.0,6.5,6.5,Jan,1,1,364,0.0,여,California,30,1,Lifestyle,None,None,0,0,1,0.0,0.0,1.0,1.0
USER_0346,151,1,9.2922,0,0.5022,0.5022,1,1.0,0.0,0.0,0.0,6.0,6.0,Aug,1,1,151,0.0,남,New York,20,1,Lifestyle,None,None,0,0,1,0.0,0.0,1.0,1.0
USER_0347,58,5,1008.1404,0,99.3704,12.4213,89,17.8,94.80000000000001,11.850000000000001,2.5,40.85,5.10625,Nov,5,1,58,0.0,남,New York,7,3,Nest,Apparel,Stationery,1,4,3,0.125,0.025,0.375,0.075
USER_0348,201,8,1762.4456,85,172.3226,10.7701625,46,5.75,139.797,8.7373125,3.75,55.49,3.468125,Jun,7,3,123,2.0,여,California,6,5,Nest,Apparel,Stationery,2,3,11,0.125,0.015625,0.6875,0.0859375
USER_0349,145,18,2350.6866,215,237.39960000000002,7.193927272727273,60,3.3333333333333335,65.44300000000001,1.9831212121212125,3.03,151.63,4.594848484848485,Jan,11,3,191,2.0,남,Washington DC,46,5,Apparel,Nest,Housewares,7,5,21,0.21212121212121213,0.011784511784511785,0.6363636363636364,0.03535353535353535
USER_0350,154,29,4554.7986,1,446.8086,6.475486956521739,98,3.3793103448275863,64.98,0.9417391304347826,2.32,188.49,2.7317391304347827,Jul,29,2,78,1.0,남,New York,14,9,Apparel,Nest,Lifestyle,16,11,42,0.2318840579710145,0.0079960019990005,0.6086956521739131,0.020989505247376312
USER_0351,137,37,5564.9389,225,566.9849,7.766916438356165,206,5.5675675675675675,544.346,7.456794520547946,9.32,400.12,5.481095890410959,Jan,12,9,65,8.0,여,Chicago,29,10,Nest,Apparel,Stationery,35,11,27,0.4794520547945205,0.01295816364309515,0.3698630136986301,0.009996297667530544
USER_0352,87,21,3585.8997,197,387.3507,12.104709375,100,4.761904761904762,294.921,9.21628125,10.31,163.46,5.108125,Sep,10,4,120,3.0,여,New York,20,7,Apparel,Nest,Lifestyle,11,5,16,0.34375,0.01636904761904762,0.5,0.023809523809523808
USER_0353,18,47,7383.1844,333,661.3894,9.871483582089553,80,1.702127659574468,426.685,6.3684328358208955,4.63,330.52,4.933134328358209,Jan,18,10,68,9.0,여,California,7,7,Nest,Apparel,Nest,18,8,41,0.26865671641791045,0.0057161003493172435,0.6119402985074627,0.01302000635122261
USER_0354,117,22,3436.2171,0,333.2531,9.257030555555556,80,3.6363636363636362,298.596,8.294333333333334,8.33,232.81,6.466944444444445,Sep,22,1,117,0.0,남,New Jersey,17,6,Nest,Apparel,Stationery,10,5,21,0.2777777777777778,0.012626262626262626,0.5833333333333334,0.026515151515151516
USER_0355,23,4,268.06410000000005,109,30.6701,5.111683333333334,6,1.5,68.286,11.381,18.33,25.0,4.166666666666667,Aug,2,3,80,2.0,남,New York,30,3,Apparel,Nest,Apparel,5,0,1,0.8333333333333334,0.20833333333333334,0.16666666666666666,0.041666666666666664
USER_0356,283,2,417.7091,0,41.2011,5.885871428571428,29,14.5,56.592,8.084571428571428,8.57,73.78,10.540000000000001,Mar,2,1,283,0.0,남,Chicago,21,5,Apparel,Housewares,Apparel,2,0,5,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.35714285714285715
USER_0357,244,5,437.0414,0,55.6274,7.946771428571429,8,1.6,10.516000000000002,1.5022857142857144,5.71,30.0,4.285714285714286,May,5,1,244,0.0,여,New Jersey,35,2,Apparel,Nest,None,2,0,5,0.2857142857142857,0.05714285714285714,0.7142857142857143,0.14285714285714285
USER_0358,81,67,10933.2015,254,1019.8745,8.291662601626017,348,5.1940298507462686,411.26300000000003,3.3436016260162607,4.72,589.01,4.78869918699187,May,33,7,84,6.0,남,California,37,12,Apparel,Nest,Stationery,35,17,71,0.2845528455284553,0.004247057395947094,0.5772357723577236,0.008615459288921249
USER_0359,13,23,3438.6004,0,347.02840000000003,10.516012121212123,60,2.608695652173913,329.448,9.983272727272727,10.0,193.44,5.861818181818181,Dec,23,1,13,0.0,여,California,27,7,Apparel,Nest,Nest,11,6,16,0.3333333333333333,0.014492753623188404,0.48484848484848486,0.021080368906455864
USER_0360,25,11,1269.1766,199,123.5366,5.6153,48,4.363636363636363,146.61,6.66409090909091,9.55,89.49,4.067727272727272,Dec,9,2,211,1.0,여,New Jersey,40,7,Apparel,Stationery,Nest,7,4,11,0.3181818181818182,0.028925619834710745,0.5,0.045454545454545456
USER_0361,280,4,1212.2824,0,127.2964,18.185200000000002,12,3.0,208.194,29.741999999999997,12.86,28.2,4.0285714285714285,Mar,4,1,280,0.0,여,Chicago,33,3,Nest,Nest,Apparel,3,1,3,0.42857142857142855,0.10714285714285714,0.42857142857142855,0.10714285714285714
USER_0362,70,31,8895.2124,1,732.0684,13.812611320754717,85,2.7419354838709675,215.476,4.065584905660377,3.02,188.7,3.560377358490566,Oct,31,2,36,1.0,여,California,33,7,Nest,Nest,Stationery,16,8,29,0.3018867924528302,0.009738283627510651,0.5471698113207547,0.017650639074863056
USER_0363,170,2,151.36260000000001,0,20.2596,2.2510666666666665,10,5.0,4.437,0.49300000000000005,3.33,12.0,1.3333333333333333,Jul,2,1,170,0.0,남,California,14,3,Apparel,Stationery,Stationery,3,2,4,0.3333333333333333,0.16666666666666666,0.4444444444444444,0.2222222222222222
USER_0364,12,15,3345.6980000000003,68,266.969,11.123708333333333,150,10.0,112.561,4.690041666666667,3.75,186.62,7.775833333333334,Oct,11,2,74,1.0,여,California,7,6,Nest,Apparel,Nest,7,3,14,0.2916666666666667,0.019444444444444445,0.5833333333333334,0.03888888888888889
USER_0365,18,9,867.2833999999999,0,98.0264,8.911490909090908,12,1.3333333333333333,143.163,13.014818181818184,13.64,57.5,5.2272727272727275,Dec,9,1,18,0.0,남,Chicago,42,2,Apparel,Nest,None,5,1,5,0.45454545454545453,0.050505050505050504,0.45454545454545453,0.050505050505050504
USER_0366,202,1,20.9512,0,3.0582,3.0582,1,1.0,5.0969999999999995,5.0969999999999995,30.0,6.0,6.0,Jun,1,1,202,0.0,여,New York,38,1,Apparel,None,None,1,0,0,1.0,1.0,0.0,0.0
USER_0367,318,2,359.6682,0,32.678200000000004,16.339100000000002,3,1.5,0.0,0.0,0.0,13.0,6.5,Feb,2,1,318,0.0,여,California,35,2,Apparel,Nest,None,0,1,1,0.0,0.0,0.5,0.25
USER_0368,62,5,1236.3416,0,139.66160000000002,15.517955555555558,120,24.0,37.2,4.133333333333334,2.22,30.0,3.3333333333333335,Oct,5,1,62,0.0,여,California,5,5,Nest,Apparel,Housewares,2,2,5,0.2222222222222222,0.04444444444444444,0.5555555555555556,0.11111111111111112
USER_0369,323,35,7021.2174,1,708.3054,13.621257692307692,185,5.285714285714286,394.238,7.5815,6.92,277.08,5.328461538461538,Feb,35,2,162,1.0,여,California,5,9,Nest,Apparel,Stationery,18,10,24,0.34615384615384615,0.00989010989010989,0.46153846153846156,0.013186813186813187
USER_0370,12,18,7750.2383,266,768.4263,13.971387272727272,562,31.22222222222222,333.45799999999997,6.062872727272727,9.27,399.89,7.270727272727273,Mar,7,4,136,3.0,여,New York,5,8,Apparel,Stationery,Nest,20,8,27,0.36363636363636365,0.020202020202020204,0.4909090909090909,0.02727272727272727
USER_0371,212,8,1366.2764,0,152.4854,5.445907142857143,210,26.25,71.559,2.5556785714285715,7.5,92.69,3.3103571428571428,Jun,8,1,212,0.0,여,New Jersey,4,7,Stationery,Apparel,Housewares,7,6,15,0.25,0.03125,0.5357142857142857,0.06696428571428571
USER_0372,268,1,132.85999999999999,0,4.785,4.785,15,15.0,4.785,4.785,10.0,85.01,85.01,Apr,1,1,268,0.0,남,New York,35,1,Stationery,None,None,1,0,0,1.0,1.0,0.0,0.0
USER_0373,21,24,3163.5952,242,270.8792,8.208460606060607,144,6.0,233.694,7.081636363636363,6.97,221.16,6.701818181818182,Oct,7,8,63,7.0,여,Chicago,44,7,Nest,Stationery,Housewares,12,6,15,0.36363636363636365,0.015151515151515152,0.45454545454545453,0.01893939393939394
USER_0374,108,16,2619.0337,1,245.5797,8.770703571428571,72,4.5,125.886,4.495928571428571,7.5,130.22,4.650714285714286,Sep,16,2,55,1.0,남,New York,45,10,Nest,Apparel,Stationery,7,6,15,0.25,0.015625,0.5357142857142857,0.033482142857142856
USER_0375,118,18,3621.7953,14,310.7953,10.717079310344827,84,4.666666666666667,238.3,8.217241379310344,6.21,140.06,4.829655172413793,Aug,16,2,73,1.0,남,California,32,8,Nest,Stationery,Apparel,9,4,16,0.3103448275862069,0.017241379310344827,0.5517241379310345,0.03065134099616858
USER_0376,34,40,13186.565,152,1425.57,20.07845070422535,729,18.225,709.115,9.987535211267605,8.17,357.81,5.039577464788732,Nov,31,2,169,1.0,여,New Jersey,6,9,Nest,Apparel,Nest,24,15,32,0.3380281690140845,0.008450704225352112,0.4507042253521127,0.011267605633802818
USER_0377,11,16,3412.6650999999997,0,284.22610000000003,12.357656521739132,33,2.0625,264.801,11.513086956521738,9.13,142.96,6.2156521739130435,Dec,16,1,11,0.0,여,New York,17,4,Nest,Nest,Apparel,7,4,12,0.30434782608695654,0.019021739130434784,0.5217391304347826,0.03260869565217391
USER_0378,16,3,377.74739999999997,0,41.8404,5.977200000000001,7,2.3333333333333335,50.943,7.277571428571428,8.57,32.989999999999995,4.712857142857142,Dec,3,1,16,0.0,남,Chicago,24,2,Apparel,Nest,None,2,0,5,0.2857142857142857,0.09523809523809523,0.7142857142857143,0.2380952380952381
USER_0379,192,10,1083.3073,0,114.2563,6.347572222222222,81,8.1,28.988999999999997,1.6104999999999998,8.33,66.99,3.7216666666666662,Jun,10,1,192,0.0,여,California,39,6,Apparel,Lifestyle,Nest,5,4,9,0.2777777777777778,0.02777777777777778,0.5,0.05
USER_0380,283,5,1208.5700000000002,0,104.29,17.381666666666668,27,5.4,151.79999999999998,25.299999999999997,15.0,93.28,15.546666666666667,Mar,5,1,283,0.0,여,New York,40,2,Nest,Stationery,None,3,0,3,0.5,0.1,0.5,0.1
USER_0381,27,7,2220.0328,0,212.2708,16.328523076923076,25,3.5714285714285716,79.33800000000001,6.102923076923077,13.85,45.0,3.4615384615384617,Dec,7,1,27,0.0,여,Chicago,22,5,Nest,Apparel,Lifestyle,6,3,4,0.46153846153846156,0.06593406593406594,0.3076923076923077,0.04395604395604396
USER_0382,108,1,36.8,0,6.3,6.3,10,10.0,10.5,10.5,30.0,6.0,6.0,Sep,1,1,108,0.0,남,California,36,1,Lifestyle,None,None,1,0,0,1.0,1.0,0.0,0.0
USER_0383,58,8,1606.0888,143,195.12980000000002,16.260816666666667,141,17.625,159.551,13.295916666666665,11.67,100.25999999999999,8.354999999999999,Jun,7,2,172,1.0,여,New York,31,5,Apparel,Stationery,Nest,5,1,6,0.4166666666666667,0.052083333333333336,0.5,0.0625
USER_0384,18,6,813.4064000000001,0,69.4274,6.942740000000001,11,1.8333333333333333,51.981,5.1981,9.0,44.49,4.449,Dec,6,1,18,0.0,여,New York,16,5,Nest,Apparel,Stationery,3,1,6,0.3,0.049999999999999996,0.6,0.09999999999999999
USER_0385,107,2,358.0348,0,57.349799999999995,4.77915,122,61.0,29.924999999999997,2.49375,2.5,12.0,1.0,Sep,2,1,107,0.0,여,New Jersey,23,3,Lifestyle,Apparel,Housewares,1,4,7,0.08333333333333333,0.041666666666666664,0.5833333333333334,0.2916666666666667
USER_0386,74,8,752.9588,0,63.396800000000006,5.763345454545455,22,2.75,47.37800000000001,4.30709090909091,6.36,70.18,6.380000000000001,Oct,8,1,74,0.0,여,California,10,4,Apparel,Lifestyle,Nest,7,1,3,0.6363636363636364,0.07954545454545454,0.2727272727272727,0.03409090909090909
USER_0387,4,14,3217.8878,1,341.2388,13.649552000000002,131,9.357142857142858,323.061,12.92244,9.6,89.5,3.58,Dec,14,2,3,1.0,남,Chicago,30,6,Nest,Apparel,Housewares,8,2,15,0.32,0.022857142857142857,0.6,0.04285714285714286
USER_0388,170,3,378.25079999999997,0,23.0958,3.2994,27,9.0,0.335,0.04785714285714286,1.43,34.58,4.9399999999999995,Jul,3,1,170,0.0,여,New Jersey,11,4,Apparel,Stationery,Stationery,1,3,3,0.14285714285714285,0.047619047619047616,0.42857142857142855,0.14285714285714285
USER_0389,87,2,3146.1081999999997,22,477.67819999999995,159.22606666666664,157,78.5,0.0,0.0,0.0,12.0,4.0,Oct,1,2,65,1.0,여,Washington DC,21,2,Apparel,Stationery,None,0,1,2,0.0,0.0,0.6666666666666666,0.3333333333333333
USER_0390,19,10,1354.2761,6,124.29310000000001,9.561007692307694,14,1.4,254.90699999999998,19.60823076923077,11.54,73.61,5.662307692307692,Dec,10,2,15,1.0,남,Chicago,36,5,Nest,Apparel,Nest,5,0,8,0.38461538461538464,0.038461538461538464,0.6153846153846154,0.06153846153846154
USER_0391,325,9,1036.2054,23,95.86840000000001,7.989033333333334,17,1.8888888888888888,18.993000000000002,1.58275,4.17,70.47,5.8725,Jan,8,2,185,1.0,여,New York,38,6,Nest,Apparel,Housewares,4,2,6,0.3333333333333333,0.037037037037037035,0.5,0.05555555555555555
USER_0392,223,2,158.4076,0,19.3876,6.462533333333333,3,1.5,15.8,5.266666666666667,6.67,12.0,4.0,May,2,1,223,0.0,여,Chicago,9,2,Apparel,Nest,None,1,1,1,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666
USER_0393,171,1,14.495999999999999,0,1.296,1.296,1,1.0,0.0,0.0,0.0,6.0,6.0,Jul,1,1,171,0.0,여,Chicago,16,1,Apparel,None,None,0,0,1,0.0,0.0,1.0,1.0
USER_0394,336,4,521.417,0,46.447,9.2894,5,1.25,15.500000000000002,3.1000000000000005,4.0,26.0,5.2,Jan,4,1,336,0.0,여,New Jersey,22,2,Nest,Stationery,None,2,0,3,0.4,0.1,0.6,0.15
USER_0395,235,7,1098.8034,0,108.6954,6.7934625,30,4.285714285714286,59.702,3.731375,6.25,42.0,2.625,May,7,1,235,0.0,남,California,38,4,Apparel,Nest,Stationery,5,4,7,0.3125,0.044642857142857144,0.4375,0.0625
USER_0396,5,16,4453.0022,282,545.1111999999999,15.574605714285713,371,23.1875,323.009,9.228828571428572,7.43,312.18,8.919428571428572,Dec,8,4,142,3.0,여,Chicago,40,8,Apparel,Nest,Stationery,14,5,16,0.4,0.025,0.45714285714285713,0.02857142857142857
USER_0397,88,18,3069.9458,166,307.9638,6.999177272727272,251,13.944444444444445,97.898,2.2249545454545454,3.86,209.89000000000001,4.770227272727273,Apr,11,2,210,1.0,여,New York,15,7,Apparel,Stationery,Housewares,17,8,19,0.38636363636363635,0.021464646464646464,0.4318181818181818,0.02398989898989899
USER_0398,111,30,4552.7834,147,424.9114,8.171373076923077,180,6.0,251.85799999999998,4.843423076923076,6.35,215.62,4.146538461538461,Sep,18,2,202,1.0,여,Chicago,13,11,Nest,Apparel,Stationery,17,10,25,0.3269230769230769,0.010897435897435897,0.4807692307692308,0.016025641025641028
USER_0399,109,18,10682.970599999999,169,1607.1275999999998,32.142551999999995,561,31.166666666666668,1396.8569999999997,27.937139999999996,10.2,164.5,3.29,Sep,16,3,149,2.0,남,California,30,11,Apparel,Nest,IT,18,5,27,0.36,0.02,0.54,0.030000000000000002
USER_0400,104,4,145.8194,163,17.653399999999998,1.9614888888888886,11,2.75,1.224,0.136,3.33,26.0,2.888888888888889,Apr,3,2,215,1.0,여,New York,34,2,Apparel,Stationery,None,1,1,7,0.1111111111111111,0.027777777777777776,0.7777777777777778,0.19444444444444445
USER_0401,126,3,438.84139999999996,0,68.78939999999999,3.8216333333333328,25,8.333333333333334,40.538,2.2521111111111107,6.67,27.720000000000002,1.54,Aug,3,1,126,0.0,남,Chicago,49,4,Apparel,Apparel,Housewares,6,6,6,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111
USER_0402,89,20,3378.936,143,334.098,10.4405625,45,2.25,180.93200000000002,5.6541250000000005,5.31,150.15,4.6921875,May,12,3,125,2.0,여,Chicago,48,5,Nest,Apparel,Stationery,11,3,18,0.34375,0.0171875,0.5625,0.028125
USER_0403,356,6,1248.161,0,125.208,13.911999999999999,63,10.5,23.087000000000003,2.5652222222222227,3.33,184.74,20.526666666666667,Jan,6,1,356,0.0,여,New York,10,4,Housewares,Nest,Lifestyle,3,1,5,0.3333333333333333,0.05555555555555555,0.5555555555555556,0.0925925925925926
USER_0404,29,4,604.3113999999999,0,75.3424,10.7632,12,3.0,193.25099999999998,27.607285714285712,17.14,25.5,3.642857142857143,Dec,4,1,29,0.0,여,New Jersey,3,3,Apparel,Nest,IT,4,1,2,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.07142857142857142
USER_0405,187,16,1663.6007,0,193.7677,4.968402564102564,53,3.3125,128.427,3.2929999999999997,13.08,116.98,2.9994871794871796,Jun,16,1,187,0.0,남,California,41,9,Apparel,Nest,Stationery,17,3,19,0.4358974358974359,0.027243589743589744,0.48717948717948717,0.030448717948717948
USER_0406,265,17,4882.7588,1,451.8578,16.735474074074073,322,18.941176470588236,104.279,3.862185185185185,1.85,308.13,11.412222222222223,Apr,17,2,133,1.0,여,California,5,7,Nest,Stationery,Apparel,5,2,20,0.18518518518518517,0.010893246187363833,0.7407407407407407,0.04357298474945533
USER_0407,97,21,3340.2922,239,381.1802,7.474121568627451,160,7.619047619047619,424.768,8.328784313725489,6.86,164.46,3.2247058823529415,Jan,13,5,115,4.0,여,Chicago,17,10,Apparel,Nest,Stationery,20,5,26,0.39215686274509803,0.018674136321195144,0.5098039215686274,0.024276377217553685
USER_0408,170,19,4544.5694,107,469.4094,14.66904375,239,12.578947368421053,257.0,8.03125,13.12,152.69,4.7715625,Mar,10,5,76,4.0,남,New York,50,6,Apparel,Nest,Stationery,15,4,13,0.46875,0.024671052631578948,0.40625,0.02138157894736842
