Recency,Frequency,Monetary,Length,성별,평균구매주기,구매카테고리수,총납세액,총구매수량,총할인금액,총배송료,당월구매횟수,고유거래일수,used개수,not used개수,Used_ratio_per_F,Clicked_ratio_per_F,First_category,Second_category,Third_category,labels
96,43,5546.5952,0,여,96,9,447.2592,109,521.2439999999999,301.38,43,1,17,10,0.0068163592622293,0.0124298315958299,Nest,Nest,Apparel,4
334,36,7842.1338,0,남,334,7,847.0298,625,258.416,535.63,36,1,26,11,0.0095029239766081,0.0142543859649122,Apparel,Stationery,Nest,4
335,1,71.1164,0,여,335,1,10.7694,1,5.9830000000000005,6.5,1,1,1,0,1.0,0.0,Apparel,None,None,2
241,19,2701.6483000000003,0,남,241,9,279.3903,70,193.462,157.5,19,1,13,7,0.0180055401662049,0.0249307479224376,Apparel,Nest,Stationery,4
24,57,10780.352,106,여,118,10,980.999,441,538.997,444.19,38,2,35,25,0.0052036871840618,0.0086232530478739,Apparel,Nest,Stationery,5
332,1,213.44300000000004,0,여,332,2,26.433,35,35.94,35.3,1,1,2,0,0.6666666666666666,0.3333333333333333,Stationery,Housewares,None,7
354,25,5128.317,1,남,178,6,492.355,61,220.458,186.62,25,2,12,4,0.0154838709677419,0.0193548387096774,Nest,Apparel,Stationery,4
38,5,753.3682,0,여,38,2,77.3782,7,121.0,32.0,5,1,3,0,0.12,0.08,Nest,Apparel,None,7
0,2,823.6379999999999,0,여,0,1,72.46799999999999,9,0.0,26.49,2,1,0,0,0.0,0.5,Nest,None,None,2
0,289,62249.2884,349,여,25,19,7041.5844,3127,4484.576,2554.49,49,27,219,91,0.0013178877689183,0.0015947043779148,Apparel,Nest,Stationery,5
234,1,12.5962,0,여,234,1,1.0062,1,0.0,6.0,1,1,0,0,0.0,1.0,IT,None,None,2
61,1,136.9,0,여,61,1,11.9,1,0.0,6.0,1,1,0,0,0.0,1.0,Nest,None,None,2
157,3,601.5805,111,남,189,4,53.459500000000006,40,1.999,25.49,2,2,1,1,0.0555555555555555,0.2222222222222222,Nest,Stationery,Apparel,6
198,11,3791.4368,0,여,198,6,526.7878,1014,96.261,121.2,11,1,5,2,0.0284090909090909,0.0511363636363636,Apparel,Nest,Stationery,4
226,12,2013.4096,109,여,222,6,221.2716,119,122.442,159.56,11,2,13,4,0.0300925925925925,0.0439814814814814,Apparel,Stationery,Nest,3
26,4,659.6205,0,여,26,3,57.6495,7,46.419,26.0,4,1,2,2,0.1,0.05,Nest,Lifestyle,Nest,7
194,22,3385.877,35,남,88,8,343.315,53,52.228,160.48,21,3,6,8,0.0064935064935064,0.0303030303030303,Apparel,Nest,Lifestyle,3
172,10,1291.7226,20,여,106,5,130.8426,69,44.7,75.69,8,2,1,5,0.0055555555555555,0.0666666666666666,Apparel,Stationery,Nest,3
90,114,22901.7683,89,남,29,17,2002.2873,781,1047.539,753.84,44,9,100,35,0.0030248033877797,0.0046884452510586,Apparel,Nest,Nest,5
161,17,2649.2088000000003,0,남,161,5,240.59580000000005,176,54.357,176.38,17,1,10,6,0.0202839756592292,0.0263691683569979,Nest,Apparel,Lifestyle,0
109,33,5595.1824,0,남,109,8,701.3364,251,931.344,404.37,33,1,27,13,0.0131964809384164,0.010752688172043,Apparel,Nest,Housewares,4
42,21,5934.3046,0,여,42,9,565.6666,116,493.832,155.9,21,1,14,11,0.0133333333333333,0.0238095238095238,Nest,Apparel,Stationery,4
46,18,4242.4559,0,남,46,8,331.2779,120,380.562,170.51,18,1,10,1,0.0231481481481481,0.0300925925925925,Nest,Nest,Stationery,4
20,12,5552.8165,0,여,20,7,785.9725,403,325.476,157.5,12,1,6,2,0.0192307692307692,0.0576923076923076,Apparel,IT,Nest,4
110,71,29495.0615,183,여,68,13,3167.3245,1573,723.363,550.0699999999999,43,7,59,25,0.0049463447350771,0.0070422535211267,Apparel,Nest,Stationery,5
134,43,6484.1347000000005,1,여,68,13,631.6987,146,325.454,351.99,43,2,36,12,0.0076109936575052,0.0131078224101479,Apparel,Nest,Lifestyle,4
147,16,2530.108,0,남,147,9,267.508,168,105.44,103.49,16,1,10,7,0.0183823529411764,0.03125,Apparel,Nest,Stationery,0
285,7,1733.3944,0,남,285,4,184.7494,28,131.685,45.5,7,1,5,3,0.0476190476190476,0.0666666666666666,Nest,Apparel,Lifestyle,0
334,1,160.21,0,남,334,1,15.371000000000002,1,15.371000000000002,6.5,1,1,1,0,1.0,0.0,Nest,None,None,2
70,38,8092.0282,262,여,84,8,842.6822,577,283.204,443.96,18,7,36,9,0.0106445890005913,0.013010053222945,Apparel,Nest,Stationery,1
237,24,3461.7298,0,여,237,8,402.2598,265,194.43,195.19,24,1,14,6,0.0132575757575757,0.0227272727272727,Apparel,Nest,Stationery,4
32,38,7980.1721,332,여,116,11,699.0041,124,363.282,264.26,16,6,18,10,0.0081669691470054,0.013611615245009,Nest,Apparel,Stationery,1
78,18,5546.6762,10,여,49,6,359.1852,48,117.649,108.0,18,2,9,5,0.0178571428571428,0.0277777777777777,Nest,Nest,Apparel,3
107,26,3799.8603,245,남,199,7,402.1013,96,300.521,193.8,18,3,11,6,0.012087912087912,0.0197802197802197,Nest,Apparel,Apparel,1
52,38,8459.2378,0,남,52,10,654.1398,277,316.882,328.65,38,1,15,14,0.0069252077562326,0.012927054478301,Nest,Nest,Stationery,4
45,41,8401.9681,209,여,115,10,824.6091,308,482.331,341.61,16,4,38,14,0.0101849370142053,0.0104529616724738,Apparel,Nest,Stationery,1
221,8,2209.6279,78,여,188,7,226.2629,67,159.215,427.8,7,2,7,2,0.0673076923076923,0.0384615384615384,Nest,Apparel,Stationery,3
40,17,2791.908,156,남,117,7,292.206,103,297.308,131.47,11,3,17,5,0.027027027027027,0.0238473767885532,Apparel,Nest,Lifestyle,1
92,49,7839.7378,162,여,138,9,732.6458,219,579.838,380.0,23,3,31,11,0.0079081632653061,0.0096938775510204,Nest,Apparel,Stationery,1
129,7,545.9431000000001,0,여,129,6,52.5311,13,26.938,42.0,7,1,4,2,0.0439560439560439,0.0769230769230769,Apparel,Nest,Apparel,7
191,41,7162.6225,137,남,232,13,820.9145,297,682.7719999999999,381.45,22,2,33,15,0.0089430894308943,0.0113821138211382,Apparel,Nest,Housewares,1
357,42,9036.9809,1,남,179,10,847.1529,352,218.312,340.7,42,2,27,8,0.0090543259557344,0.0120724346076458,Nest,Apparel,Stationery,4
166,5,347.4236,0,여,166,4,41.7296,10,10.266000000000002,30.0,5,1,5,0,0.1,0.1,Apparel,Housewares,Stationery,7
58,72,11772.8056,228,남,73,12,1197.3816,617,775.746,708.73,21,7,45,15,0.0046641791044776,0.007669983416252,Apparel,Nest,Stationery,5
17,19,3173.7272000000003,177,남,123,10,329.8162,209,555.549,124.69,16,3,17,2,0.0271132376395534,0.0223285486443381,Nest,Stationery,Apparel,1
172,2,190.3538,0,여,172,3,24.2418,21,3.7680000000000007,32.47,2,1,2,2,0.125,0.25,Apparel,Apparel,Stationery,7
50,9,2209.9684,0,남,50,4,176.9964,17,112.998,60.99,9,1,3,0,0.0303030303030303,0.0808080808080808,Nest,Nest,Apparel,0
161,11,1046.5222,121,여,134,4,119.6412,29,85.459,69.0,6,3,8,1,0.0404040404040404,0.0454545454545454,Apparel,Nest,Housewares,3
231,8,1513.8606,117,남,232,5,149.77360000000002,33,18.983,117.51,4,2,5,4,0.0328947368421052,0.0657894736842105,Apparel,Nest,Housewares,3
28,9,1860.3308,250,여,132,6,129.9668,136,55.916,58.98,5,4,4,4,0.0317460317460317,0.0476190476190476,Apparel,Lifestyle,Stationery,3
130,19,1774.6149,172,여,237,6,218.1069,210,106.632,122.5,17,2,16,5,0.0240601503759398,0.0210526315789473,Apparel,Stationery,Apparel,3
143,18,2834.9436,0,여,143,8,272.7756,40,256.91200000000003,114.99,18,1,12,2,0.0246913580246913,0.0267489711934156,Nest,Apparel,Housewares,0
144,3,971.6018,0,여,144,4,131.74779999999998,116,62.77600000000001,43.92,3,1,3,2,0.1428571428571428,0.0952380952380952,Apparel,Stationery,Housewares,0
257,5,861.3536,90,남,145,2,86.3836,10,23.8,38.99,4,3,1,0,0.025,0.175,Apparel,Nest,None,6
102,33,5227.764,86,여,91,8,549.503,80,701.5889999999999,204.99,21,3,25,9,0.0128402670775552,0.0128402670775552,Nest,Apparel,Stationery,1
93,9,1101.0263,1,남,47,10,100.1323,139,178.596,132.78,9,2,8,5,0.0522875816993464,0.0261437908496732,Apparel,Stationery,Nest,0
336,9,1604.8418,0,여,336,5,157.64880000000002,43,63.84700000000001,102.0,9,1,7,3,0.0388888888888888,0.0555555555555555,Nest,Apparel,Stationery,0
32,19,3170.7368,0,여,32,6,292.1948,31,189.488,129.91,19,1,9,4,0.0215311004784689,0.0215311004784689,Nest,Stationery,Apparel,0
194,1,53.9504,0,남,194,1,5.1804,2,0.0,19.99,1,1,0,0,0.0,1.0,Apparel,None,None,2
10,15,2927.1369,0,남,10,5,302.5879,72,254.421,119.6,15,1,7,2,0.0259259259259259,0.0333333333333333,Nest,Apparel,Nest,0
89,20,9069.1494,6,남,50,7,1271.0264,643,912.417,189.34,16,2,11,8,0.0157142857142857,0.0228571428571428,Apparel,Nest,Nest,4
79,3,512.8646000000001,0,남,79,5,54.0236,11,39.899,18.0,3,1,2,1,0.1111111111111111,0.1666666666666666,Apparel,Apparel,Nest,7
96,3,261.82,0,여,96,2,14.39,12,13.47,18.0,3,1,2,0,0.1666666666666666,0.1666666666666666,Stationery,Nest,None,7
141,5,827.9344,0,여,141,4,81.7664,13,57.19200000000001,30.0,5,1,5,1,0.1111111111111111,0.0666666666666666,Nest,Stationery,Apparel,7
80,80,15566.5356,199,여,95,13,1447.8826,646,731.727,617.03,34,5,44,20,0.0038461538461538,0.0069055944055944,Apparel,Nest,Stationery,5
17,5,1272.9115,0,여,17,2,97.1415,8,0.0,52.48,5,1,0,0,0.0,0.2,Nest,Nest,None,7
145,73,11587.8479,176,남,124,13,1258.9079,404,866.83,556.4,26,4,59,16,0.0055357477950835,0.0066616626008632,Apparel,Nest,Stationery,5
39,15,3182.091,0,남,39,5,234.615,56,204.734,119.56,15,1,9,1,0.031578947368421,0.031578947368421,Nest,Nest,Stationery,0
3,24,5050.7667,316,남,211,9,549.7407,279,461.914,403.21,14,3,22,9,0.0166666666666666,0.0181818181818181,Apparel,Nest,Housewares,1
319,25,3121.6395,1,여,160,5,321.71750000000003,42,119.348,162.5,25,2,7,8,0.0093333333333333,0.02,Apparel,Nest,Stationery,0
279,1,363.5,0,남,279,1,35.7,3,35.7,6.5,1,1,1,0,0.5,0.5,Nest,None,None,2
200,11,2204.6732,98,여,132,7,266.4412,225,128.56799999999998,102.75,6,3,6,1,0.0303030303030303,0.0555555555555555,Nest,Apparel,Stationery,3
151,3,297.4846,0,여,151,2,31.6246,5,47.6,31.99,3,1,2,1,0.1333333333333333,0.1333333333333333,Apparel,Nest,None,7
202,19,4989.9854000000005,135,남,118,4,462.3104000000001,47,113.29500000000002,129.69,13,4,8,7,0.014519056261343,0.0254083484573502,Nest,Apparel,Nest,3
201,11,2430.2425,0,여,201,4,247.8555,24,128.793,72.99,11,1,3,2,0.0143540669856459,0.0669856459330143,Nest,Apparel,Apparel,0
4,2,192.784,0,여,4,2,17.204,2,0.0,12.5,2,1,0,1,0.0,0.25,Nest,Apparel,None,2
58,31,5561.458,302,여,132,6,609.479,219,308.461,411.13,13,5,15,12,0.0093052109181141,0.0155086848635235,Apparel,Nest,Stationery,1
25,12,1525.9421,262,여,274,5,141.1331,30,124.161,96.98,11,2,10,2,0.0378787878787878,0.0378787878787878,Apparel,Nest,Stationery,3
335,1,43.3382,0,여,335,2,5.5082,3,0.0,6.5,1,1,0,0,0.0,1.0,Apparel,Stationery,None,2
268,1,22.4495,0,여,268,1,0.7595000000000001,1,0.0,6.5,1,1,0,1,0.0,0.0,Apparel,None,None,2
146,8,886.9441,154,여,227,7,77.7791,38,34.145,100.99,7,2,7,1,0.0546875,0.0625,Apparel,Lifestyle,Stationery,3
220,8,930.3502,0,남,220,5,106.4942,35,43.484,55.99,8,1,9,6,0.045,0.05,Apparel,Stationery,Housewares,0
199,6,1035.2578,0,남,199,3,111.0958,16,49.12799999999999,56.98,6,1,4,4,0.0512820512820512,0.0641025641025641,Apparel,Nest,Housewares,7
147,7,581.8076,0,남,147,4,56.3576,19,33.3,62.99,7,1,2,4,0.0285714285714285,0.0571428571428571,Nest,Apparel,Stationery,7
92,1,91.07999999999998,0,남,92,2,10.28,30,0.0,6.0,1,1,0,1,0.0,0.6666666666666666,Lifestyle,Stationery,None,2
261,19,3810.4538,1,여,131,7,398.3178,66,43.664,151.11,19,2,8,5,0.0131578947368421,0.03125,Nest,Apparel,Housewares,0
110,9,1734.606,216,여,135,3,178.825,52,117.089,88.82,4,4,5,2,0.0462962962962963,0.0462962962962963,Nest,Apparel,Stationery,3
221,25,4915.7669000000005,126,여,94,7,556.3449,100,428.468,244.71,13,5,19,8,0.019,0.013,Nest,Apparel,Stationery,1
221,20,5147.0313,65,남,117,8,634.8873,261,551.116,195.6,12,3,18,6,0.01875,0.025,Apparel,Nest,Housewares,1
10,276,54185.0949,344,여,26,19,5280.4589000000005,2232,2831.044,2755.3,49,26,178,85,0.0012331310444204,0.0018012026491534,Apparel,Nest,Stationery,5
205,7,762.7,0,남,205,5,91.608,30,30.948,86.0,7,1,4,1,0.0336134453781512,0.1008403361344537,Apparel,Lifestyle,Housewares,7
98,7,2187.4334,0,여,98,4,164.53740000000002,20,285.534,42.5,7,1,6,2,0.0571428571428571,0.0666666666666666,Nest,Nest,IT,0
262,3,824.4401,0,남,262,4,96.8861,53,21.986,27.37,3,1,6,2,0.1176470588235294,0.1764705882352941,Apparel,Apparel,Stationery,7
171,1,50.8164,0,여,171,1,6.836399999999999,2,0.0,6.0,1,1,0,0,0.0,1.0,Apparel,None,None,2
246,7,645.1947,31,여,154,4,76.64269999999999,15,40.528,43.5,4,2,3,3,0.0428571428571428,0.0571428571428571,Apparel,Nest,Stationery,6
152,18,3442.6582000000003,69,남,145,8,406.9122,71,360.134,131.67,16,2,19,6,0.0257452574525745,0.021680216802168,Apparel,Nest,Stationery,1
52,4,1467.2322,0,여,52,4,194.1002,113,261.918,140.66,4,1,3,0,0.15,0.1,Housewares,Stationery,Nest,0
114,10,967.9519,0,남,114,5,101.0059,36,67.97399999999999,101.21,10,1,4,4,0.025,0.05,Apparel,Nest,Apparel,0
61,29,4892.2712,65,남,47,10,428.5432,119,131.052,211.17,19,4,21,12,0.0097856477166822,0.0191053122087604,Apparel,Nest,Lifestyle,1
190,32,4675.8196,1,여,96,7,485.3786,63,630.189,263.34,32,2,20,8,0.0125,0.01375,Nest,Apparel,Stationery,4
262,1,364.6112,0,여,262,2,53.52119999999999,26,0.0,13.75,1,1,0,0,0.0,1.0,Apparel,Housewares,None,2
164,23,3348.3476,121,남,135,10,361.0796,157,305.972,142.69,14,3,25,8,0.0194099378881987,0.0178571428571428,Apparel,Stationery,Nest,1
18,70,11748.2411,251,여,86,12,1348.7771,812,942.926,592.49,29,6,54,25,0.0052837573385518,0.0065557729941291,Apparel,Nest,Stationery,5
356,30,6043.1934,1,여,179,7,580.6744,184,76.221,321.0,30,2,14,12,0.0086419753086419,0.0172839506172839,Nest,Stationery,Apparel,4
286,1,345.6792,0,여,286,3,51.7392,26,0.0,6.5,1,1,1,1,0.2,0.6,Apparel,Apparel,Apparel,2
276,19,3900.8707,11,여,99,11,518.0447,538,315.384,157.32999999999998,19,3,19,9,0.0175438596491228,0.0267774699907663,Stationery,Apparel,Housewares,4
104,41,7032.9957,206,여,172,12,745.5307,338,757.9449999999999,494.75,31,3,40,20,0.0092915214866434,0.0104529616724738,Apparel,Nest,Housewares,5
279,19,4794.1056,5,여,144,12,556.0556,656,512.52,194.4,19,2,18,9,0.0197368421052631,0.0230263157894736,Apparel,Stationery,Nest,4
296,7,1012.795,0,여,296,5,130.09199999999998,57,40.797,106.34,7,1,2,2,0.0204081632653061,0.1020408163265306,Stationery,Apparel,Nest,0
270,18,2038.1014,1,여,136,6,189.5984,191,99.817,178.72,18,2,15,1,0.0277777777777777,0.0259259259259259,Stationery,Apparel,Nest,0
121,14,3326.4086,0,남,121,14,356.2186,193,231.69,121.31,14,1,17,13,0.0189732142857142,0.0379464285714285,Apparel,Lifestyle,Nest,4
159,35,6414.1372,14,남,93,9,615.0232,314,205.186,250.34,35,2,31,16,0.0108013937282229,0.0121951219512195,Apparel,Nest,Stationery,4
322,23,2716.2435,1,여,162,7,268.5355,69,118.472,211.71,23,2,9,5,0.0111801242236024,0.0260869565217391,Nest,Apparel,Stationery,0
26,148,29691.7136,275,여,72,17,3230.3706,1665,1786.927,1576.97,28,8,104,54,0.0022308022308022,0.0033676533676533,Apparel,Nest,Stationery,5
137,52,9216.9123,98,여,83,11,1041.2953,594,736.1429999999999,344.45,20,4,41,14,0.0058840413318025,0.0113375430539609,Apparel,Nest,Stationery,5
19,21,4189.3004,141,여,100,6,418.9624,114,329.562,145.71,15,3,12,11,0.0116618075801749,0.0252672497570456,Apparel,Nest,Stationery,1
299,5,1030.1973,0,남,299,8,121.6433,65,77.556,160.35,5,1,5,5,0.0434782608695652,0.1130434782608695,Housewares,Apparel,Stationery,0
75,19,3428.4212,0,여,75,5,355.3362,67,128.54500000000002,114.5,19,1,9,5,0.0157894736842105,0.0280701754385964,Apparel,Nest,Lifestyle,0
45,17,3124.852,0,남,45,6,262.78,67,174.49800000000002,115.97,17,1,6,7,0.0160427807486631,0.0240641711229946,Nest,Nest,Apparel,0
28,33,6311.1261,1,남,15,9,651.0901,96,526.584,220.69,33,2,19,11,0.009438648782911,0.0153999006458022,Nest,Apparel,Apparel,4
86,16,2564.3934,59,여,102,6,275.1504,44,290.937,102.99,15,2,9,5,0.01875,0.0333333333333333,Apparel,Nest,Stationery,3
65,80,16864.4442,274,남,61,14,1575.0482000000002,782,809.274,947.54,33,10,53,27,0.0038970588235294,0.0066176470588235,Apparel,Nest,Stationery,5
203,7,428.196,0,여,203,4,46.957,11,48.38099999999999,62.97,7,1,4,0,0.0519480519480519,0.0909090909090909,Apparel,Lifestyle,Nest,7
346,1,544.8376,0,여,346,1,36.8946,103,20.497,323.47,1,1,1,0,1.0,0.0,Lifestyle,None,None,7
76,30,5079.8853,222,여,86,6,491.1243,165,243.599,407.73,12,6,21,6,0.0125,0.0172619047619047,Apparel,Nest,Stationery,1
41,17,4412.503,223,여,243,5,338.30400000000003,39,433.141,103.0,15,2,16,2,0.0348583877995642,0.0196078431372549,Nest,Apparel,Nest,3
280,4,534.636,0,남,280,3,67.257,10,92.271,26.0,4,1,4,0,0.125,0.125,Apparel,Nest,Housewares,7
5,15,2573.0863,1,여,3,4,207.8123,32,282.306,97.5,15,2,8,5,0.0231884057971014,0.0289855072463768,Nest,Apparel,Nest,0
161,17,3568.6224,174,남,169,9,335.0624,114,98.27,173.28,10,3,12,2,0.0180995475113122,0.0377073906485671,Nest,Stationery,Apparel,3
123,6,990.2368,241,남,100,4,106.4528,15,224.316,64.38,2,6,2,0,0.0555555555555555,0.1111111111111111,Nest,Housewares,Apparel,6
152,4,286.5078,55,여,131,3,28.3718,7,11.393999999999998,44.98,3,2,2,2,0.1,0.05,Apparel,Stationery,Nest,6
22,12,1556.7768,319,여,94,6,143.45780000000002,80,3.411,235.72,6,7,3,7,0.0124999999999999,0.0416666666666666,Apparel,Stationery,Nest,3
72,9,1998.9846,0,여,72,4,216.2446,719,89.2,75.47,9,1,2,2,0.0246913580246913,0.0617283950617284,Nest,Apparel,Stationery,0
345,9,2961.818,0,남,345,4,301.22200000000004,777,102.984,170.92,9,1,4,3,0.0277777777777777,0.0625,Nest,Stationery,Housewares,0
150,4,295.318,0,남,150,3,39.854,9,42.836,24.0,4,1,3,0,0.09375,0.15625,Apparel,Apparel,Nest,7
32,10,3939.4078,0,여,32,4,319.0558,782,99.798,561.5,10,1,7,6,0.0368421052631578,0.031578947368421,Apparel,Stationery,Nest,4
186,24,3170.6113,10,여,103,9,329.8583,124,176.277,146.7,24,2,13,9,0.009672619047619,0.025297619047619,Apparel,Nest,Stationery,4
43,51,8401.1355,182,여,135,9,767.3665,113,541.611,333.97,31,3,23,16,0.0056372549019607,0.0100490196078431,Nest,Apparel,IT,1
187,3,391.218,0,여,187,3,39.715,5,73.797,18.0,3,1,2,0,0.1666666666666666,0.1666666666666666,Nest,Apparel,Stationery,7
166,5,446.1737,0,남,166,8,54.6807,24,16.047,30.0,5,1,7,3,0.0875,0.075,Apparel,Apparel,Housewares,7
354,12,2411.8998,0,여,354,9,238.6508,74,81.021,109.66,12,1,11,3,0.0339506172839506,0.0401234567901234,Nest,Stationery,Stationery,0
84,14,2747.9802,1,남,43,7,219.8802,51,70.29,84.0,14,2,16,9,0.0278745644599303,0.0278745644599303,Apparel,Nest,Lifestyle,0
100,3,132.4852,28,여,78,1,18.0252,9,3.68,18.0,2,2,2,1,0.0952380952380952,0.1904761904761904,Apparel,None,None,6
92,1,544.2248,0,남,92,5,86.4488,154,41.784,6.0,1,1,3,1,0.2727272727272727,0.6363636363636364,Lifestyle,Apparel,Housewares,7
76,26,4070.8208,167,여,136,9,381.0848,104,129.494,193.69,25,3,16,7,0.0136752136752136,0.0188034188034188,Nest,Apparel,Stationery,1
282,6,640.9224,0,여,282,3,56.4724,6,23.7,73.97,6,1,1,2,0.0277777777777777,0.0833333333333333,Nest,Apparel,Nest,7
221,2,81.83239999999999,38,여,148,1,10.652399999999998,2,0.0,12.0,1,2,0,0,0.0,0.5,Apparel,None,None,2
32,7,1534.0667,103,여,59,6,114.7247,81,44.688,43.5,4,4,2,4,0.0285714285714285,0.0571428571428571,Apparel,Nest,Stationery,3
256,9,1080.6638,0,여,256,5,93.9648,176,3.891,92.44,9,1,4,2,0.0296296296296296,0.0666666666666666,Stationery,Apparel,Nest,7
29,55,23167.981300000003,261,남,78,8,2000.5323,2020,2837.231,399.38,21,7,35,22,0.0055821371610845,0.009090909090909,Apparel,Nest,Stationery,5
131,3,71.77459999999999,61,여,126,1,9.6786,4,9.674,18.0,2,2,3,0,0.25,0.0833333333333333,Apparel,None,None,6
5,1,163.9666,0,여,5,3,15.7966,3,0.0,6.5,1,1,0,1,0.0,0.6666666666666666,Apparel,Nest,IT,2
24,6,198.1064,0,남,24,5,23.8504,39,13.404,37.5,6,1,7,2,0.0583333333333333,0.0916666666666666,Apparel,Stationery,Apparel,7
187,7,397.3634,0,남,187,3,40.1174,11,9.684,37.0,7,1,2,2,0.0317460317460317,0.0793650793650793,Apparel,Nest,Lifestyle,7
172,1,70.675,0,남,172,1,9.297,3,3.2620000000000005,12.99,1,1,2,0,0.6666666666666666,0.3333333333333333,Apparel,None,None,2
255,8,1252.5189,0,남,255,8,151.4809,117,22.532,62.87,8,1,9,4,0.0489130434782608,0.0543478260869565,Apparel,Stationery,Housewares,0
70,9,714.926,52,남,87,6,72.612,28,16.746000000000002,81.97999999999999,7,2,7,4,0.0311111111111111,0.0622222222222222,Apparel,Housewares,Lifestyle,6
58,2,291.7464,0,여,58,2,25.8124,4,2.236,18.99,2,1,1,0,0.25,0.25,IT,Nest,None,2
72,15,2832.3078,1,남,37,6,321.62080000000003,253,111.353,118.48,15,2,11,2,0.0261904761904761,0.0357142857142857,Apparel,Nest,Housewares,0
270,5,375.8632,47,여,182,1,54.8082,11,15.935000000000002,32.5,4,2,3,1,0.0545454545454545,0.1272727272727272,Apparel,None,None,6
75,5,1014.64,0,여,75,2,82.35000000000001,7,27.700000000000003,36.99,5,1,2,3,0.08,0.0,Nest,Nest,None,7
194,9,360.1494,47,여,72,7,39.8804,29,48.991,60.99,5,4,8,3,0.0555555555555555,0.0347222222222222,IT,Apparel,Stationery,6
19,7,921.2066,0,여,19,3,88.9136,10,52.287,44.5,7,1,2,2,0.0357142857142857,0.0714285714285714,Nest,Apparel,IT,7
58,5,1091.7254,0,남,58,5,65.0294,17,71.67399999999999,30.0,5,1,4,1,0.05,0.1375,Apparel,Stationery,Nest,7
12,34,7360.7758,337,여,114,8,768.0018,557,253.576,442.51,19,6,21,16,0.0070187165775401,0.0170454545454545,Apparel,Stationery,Nest,1
27,11,2246.8658,307,남,320,5,202.1088,25,242.893,91.87,8,2,6,2,0.0320855614973262,0.0481283422459893,Apparel,Nest,Nest,3
201,6,274.6675,0,여,201,4,32.1045,24,31.047,57.21,6,1,5,2,0.0694444444444444,0.0694444444444444,Apparel,Stationery,Stationery,7
345,9,1827.114,0,여,345,5,185.003,22,44.789,72.67,9,1,6,0,0.0392156862745098,0.0718954248366013,Nest,Apparel,Lifestyle,0
95,9,1819.0854,0,여,95,4,164.6224,19,284.697,67.98,9,1,5,1,0.0555555555555555,0.0444444444444444,Nest,Nest,Apparel,0
161,4,715.584,0,여,161,2,65.524,7,15.74,24.0,4,1,2,3,0.0833333333333333,0.0416666666666666,Nest,Apparel,None,7
18,8,908.7619,0,여,18,7,85.0769,25,29.535,53.7,8,1,2,2,0.0138888888888888,0.0972222222222222,Apparel,Stationery,Nest,7
158,16,4094.9097,100,여,179,9,349.4427,264,93.223,220.38,12,2,13,9,0.0203125,0.028125,Nest,Apparel,Stationery,1
178,7,1849.0604,78,남,167,4,218.8934,74,36.983,61.84,6,2,9,3,0.0612244897959183,0.0612244897959183,Apparel,Nest,Stationery,3
87,27,3901.043,50,여,93,9,360.815,248,281.512,290.5,24,2,21,7,0.0141414141414141,0.0181818181818181,Apparel,Nest,Stationery,1
258,10,2583.808,0,남,258,6,318.956,122,92.468,104.89,10,1,8,1,0.0307692307692307,0.0653846153846153,Apparel,Stationery,Nest,0
118,7,570.6419,85,여,96,7,59.2669,23,51.155,48.99,4,3,9,2,0.0676691729323308,0.0601503759398496,Apparel,Nest,Stationery,6
78,13,1076.3811,286,남,108,8,105.0331,93,18.182,85.49,8,6,7,8,0.0153846153846153,0.0439560439560439,Apparel,Stationery,Lifestyle,3
112,30,6983.183,1,남,57,6,579.577,211,838.014,365.9500000000001,30,2,23,4,0.0125683060109289,0.0185792349726775,Apparel,Nest,Nest,4
102,17,2173.129,167,여,109,9,239.748,182,88.43900000000001,150.36,7,4,12,6,0.0180995475113122,0.0316742081447963,Apparel,Housewares,Apparel,3
